IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,Substance,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023
Non-Annex_I,Eastern_Africa,UGA,Uganda,CO2,936.7144152493,943.35173247852,927.43907948054,854.81871976601,893.4480015349,822.02437221396,1022.3949498328,952.06962039388,742.72197391616,765.4949551354,717.36700035897,583.64877477841,547.4286208977,523.49306454213,543.96959937628,564.89025324322,621.63768413347,694.50849221001,749.01752503751,704.28825010071,830.18766591445,844.30626493015,859.38060652465,866.00029151138,781.10985955505,1011.6999168626,1104.5600337951,1160.7169681961,1356.1787716226,1395.7438875172,1412.1209267086,1436.1731187086,1636.9402937131,1729.5264111958,1810.4960095385,2219.8348929856,2576.4017355696,3107.0348343449,3356.3944776677,3704.4119773602,3655.6015199309,4091.8968414076,4154.098656119,4211.9859660936,4634.074480913,5374.7217731114,5770.6628569573,6000.5575493108,6602.6857307713,6790.2817400396,6793.2544133699,7576.4163361077,7221.0307390044,7217.4068034481
Annex_I,Ukraine +,UKR,Ukraine,CO2,477224.22861792,476857.20189623,502411.49090219,532107.98975495,556145.60211512,582175.40786322,600139.61451695,610537.63182548,653217.52903634,667046.83420554,684872.30423859,674333.84963679,672416.83892024,672962.13653601,676075.50331224,678383.74191176,692580.70227736,713962.66671925,722081.09967031,718287.56662805,785544.68496468,741061.36222367,648374.78206614,565999.72894905,468440.06395613,462636.29732567,396237.40570049,380996.59023573,363536.80417439,363292.31959307,360022.06616573,359063.49077956,359646.88105991,392019.97055088,367805.3178822,356070.30453177,355308.67974741,366314.18467202,350632.9753876,290659.72821273,314331.26770923,333222.51861584,324821.83595159,315185.21220498,269252.19483755,226036.23442823,227189.55426224,205539.18375399,218351.7552337,207843.12253803,198657.50124996,194054.88017532,138335.64586561,136197.94695856
Non-Annex_I,Rest South America,URY,Uruguay,CO2,5418.7290265979,5397.9343545224,5815.479337622,5492.8189887949,5320.277680772,5664.2138814572,5769.7453673936,5593.4564927152,5835.2228555946,6293.7085203938,5594.2792574249,5300.8644955827,4938.8172549607,3935.9357161993,3532.6018183558,3320.1578351915,3249.7323850375,3682.5339301877,4738.2205299404,5107.9304583805,3938.2976627945,4458.4772438168,4899.5647890302,4632.4786316436,4351.7976883725,4764.3252917094,5584.8060193477,5667.7571489099,5899.6545576047,6883.4411007724,5566.6243884937,5012.6369458381,4602.7502040801,4587.0463693858,5745.1472688586,5557.6685184031,6478.4830732816,6102.1456345302,7901.8094470325,7817.8590378782,6441.5083754938,7768.1263927755,8855.6461591337,7637.955299244,6708.1297748679,6879.667189503,6814.5896048084,6390.9440972551,6852.8820502207,7138.0118999243,6895.6802920043,8534.1196868508,8710.4044734683,8817.2787568475
Annex_I,USA,USA,United States,CO2,4595062.8775569,4459919.0457998,4710777.159634,4896845.4566983,4727681.2178229,4515615.986363,4816015.2557593,4980209.8697168,4970063.6480774,5006911.486522,4780428.0407922,4709234.3728613,4465038.4159869,4449046.8756259,4654838.8408299,4681058.246287,4643541.5973373,4800899.5884756,5021391.9874596,5079049.1012843,4983810.5455315,4939207.2931902,5017206.2510463,5135752.8921673,5218071.4870858,5271665.4543338,5426701.6572777,5699750.634854,5745129.5497347,5762098.8883277,5928970.9851436,5877859.1496851,5726954.9461441,5793093.5355249,5880173.6819926,5888308.3512477,5790203.8046873,5872951.2643296,5689522.6197486,5273317.1740811,5521768.8292297,5307914.6649215,5088015.1373439,5225018.3967101,5244071.7216567,5133220.3369873,5029204.0918773,4959764.8668223,5118114.8330908,4966950.9677926,4466042.8202376,4755183.7838349,4786630.5530178,4682039.4136474
Non-Annex_I,Asia-Stan,UZB,Uzbekistan,CO2,54137.429796716,54404.213281656,57454.050729976,60778.934412035,64404.606450722,71104.957906367,71945.36600455,74684.118980769,78833.659024499,81627.821408759,87904.955468964,91128.319898889,94301.899782225,97733.433381242,101503.07048222,105400.58016272,109785.07922664,113922.55540373,116686.92815661,118139.28010343,127853.41948986,128120.1429993,117399.05542834,117418.84945805,112017.46006042,103461.38072915,106884.1535355,106975.0617302,122601.12273494,123420.8347387,130666.70299801,131937.31973167,136118.61897397,128147.85258957,131292.07556388,124632.79957111,133248.36250895,129467.57909901,135426.96632569,122776.04801161,135577.04217666,138325.84822497,122614.37286883,120757.3705661,112792.28658613,107254.02354123,113723.21156509,118013.49858061,121835.79210719,125206.31777667,123037.40041156,133693.82000606,138911.3681015,137900.11319685
Non-Annex_I,Rest Central America,VCT,Saint Vincent and the Grenadines,CO2,11.224969101151,11.218599654895,13.611816726648,13.733852194083,12.268121528106,14.802033926338,13.447706443009,14.822920732526,14.829049256218,14.672257497205,14.511035025523,14.244169074996,13.336986479117,13.07816318619,14.511585597389,14.563382750072,12.824889048876,13.609747300845,17.229316424907,28.452583796566,29.168527789936,27.91096876102,33.810140442571,27.400558301411,50.452782859192,55.168700459426,49.171093562264,59.359156255363,66.344931576348,67.210601859963,41.602038182294,48.267313960417,55.407155021457,59.812800463359,64.099159266309,65.936286889079,72.775886460596,77.906310327108,81.31162042091,123.9250428382,96.827990331092,68.504060532665,87.169998874381,82.068588897055,92.024071778251,94.904702109876,100.98680440032,108.99123570867,101.71825864856,101.44680993406,82.244631904702,90.966435128943,91.333600223528,96.285318687791
Non-Annex_I,Rest South America,VEN,Venezuela,CO2,58953.551261289,57574.186688419,59164.72651259,66857.559487811,65831.152417242,62237.204881404,65656.764999276,67477.389231724,72646.422655386,82230.450734551,90244.211151788,90737.584270294,92596.855065744,90449.136295246,93870.508293343,92073.013350353,92568.430763064,97164.791916817,93526.441969799,99596.672660551,102578.68957155,105383.9899055,106221.11807584,110193.01037621,122553.75131421,119921.49772665,133448.52525545,133828.92890279,135565.6242511,131933.88641585,137745.67004906,143279.49199191,148094.26625121,142999.53362433,149700.90965756,155935.23446672,158979.80109757,155966.63061166,164099.14790422,165244.13862561,176790.64530017,172957.20968753,193789.78424939,192963.10665114,191918.0305565,175929.60540426,162933.52527561,151958.31246241,140764.69256636,119498.78522988,72329.200742255,71177.537464821,77847.04666582,84595.291475398
Non-Annex_I,Rest Central America,VGB,Virgin Islands_British,CO2,7.3378511119831,7.3329531968178,8.9271543848984,9.0069701424548,8.0281646244836,9.7149873325593,8.8101449964764,9.7249583184177,9.7272104946675,9.6213113271677,9.5132156308307,13.962458289373,13.055290381713,12.797169333222,9.5186227819639,9.5555037217854,6.0635009692459,16.902682426431,18.24819045197,18.710053346734,18.273807706275,18.355766443978,18.484006164428,18.020759693708,18.360509104809,18.04871979739,23.438785190319,24.067121144206,24.703177208035,24.965796280029,27.695668894691,27.644702387045,30.923948454717,34.395793327342,35.489691166859,37.276650486159,44.781917269857,48.618481898453,54.901181111624,63.383578010245,70.476423004116,55.198043758531,56.955893006988,65.37565347973,70.029649409369,71.695661374608,77.208166794831,67.074173886624,86.422278916076,79.284671591667,64.2940473643,71.122598400338,71.410572696013,75.28917901973
Non-Annex_I,Rest Central America,VIR,Virgin Islands_USA,CO2,0.093960341904609,0.09982215725873,0.10636915756757,0.1132050388213,0.1197288125215,0.12552530303883,0.13042902078678,0.13455029215636,0.13801686349505,0.14105229091097,0.14383077396886,0.14643215413592,0.14875771832545,0.15071310843986,0.15209218832753,0.15283108481472,0.15284560144511,0.15226493622925,0.15142152000321,0.15076391664625,0.15061875034228,0.15110215413449,0.15212557657744,0.15347417154128,0.15481405652688,0.15589699715446,0.15667944352703,0.15723107548355,0.15758673292536,0.15776819076177,0.1578277089972,0.15778125584526,0.15758818461743,0.1572905937306,0.15690445137366,0.15647911403336,0.15601313024554,0.15553262968796,0.1550347092973,0.15455711210064,0.15409257999617,0.15364837111911,0.15323319552751,0.15287608634717,0.15258430212991,0.1523912309137,0.15229832448932,0.15228090446752,0.15229977612623,0.15229251781684,0.15221848301198,0.15242461916361,0.15242461916361,0.15097295612396
Non-Annex_I,Southeastern Asia,VNM,Viet Nam,CO2,17504.432940234,17520.440048664,16981.42986808,18923.304036166,15775.393881491,18556.231253789,13556.222587515,14749.318137824,14933.011080988,15576.23099626,16267.790119504,16736.237809952,18120.230617627,19542.423307781,19593.150166378,19753.965045276,21680.88143091,24114.458974227,23671.003389833,20326.292628602,20573.488472736,20716.333923833,21693.270252539,25400.807849605,29862.287161542,34348.050860786,38677.565246561,44610.047059175,49869.353475551,51085.421707436,56517.463219284,62070.614489171,73055.914169624,77615.674637953,91891.908849708,100509.24527382,103114.39253738,114262.85803452,125735.07823164,140763.21809156,156721.121852,156691.27657053,156139.83343083,163068.12140194,178830.08447926,200705.30620427,224454.82935041,230403.72296936,283860.30064775,338945.96523933,352063.90689264,341105.13542159,324900.68918988,372948.51993495
Non-Annex_I,Oceania,VUT,Vanuatu,CO2,75.139145318934,75.148418654626,80.135546056085,96.425959566789,118.3638449882,97.751420113178,96.312886854646,101.69672915559,100.92056422003,108.45515655842,116.79365549444,101.17789045695,99.668182836163,98.554987509617,87.991513827017,111.18343468106,89.530932172887,88.29649983909,116.5253760074,98.99030119722,102.45673534719,95.546286288292,53.522138112526,54.251582088312,55.757103248057,50.633834883974,51.19956679528,52.748835042357,54.277465133527,54.271226089934,84.971459267231,98.933466284944,97.348341855888,112.14093884988,87.349657894482,89.145563605666,80.252572297972,130.9160988776,128.64256197315,144.21357953159,154.8082344214,179.63295314737,147.66531181437,151.02673628665,175.26235466237,159.20718670784,165.86349526787,189.8965919447,248.28861547269,246.97382946559,250.91929112057,263.11366852,277.76029971578,287.30131448058
Non-Annex_I,Oceania,WLF,Wallis and Futuna,CO2,0.0007815852309828,0.00077716450003833,0.00077628035384943,0.00077893279241612,0.00078777425430506,0.00080634132427185,0.00083198156374979,0.00086557911892779,0.00090536569742804,0.00094868886068388,0.0009928961701286,0.0010388717719511,0.0010848473737736,0.0011290546832184,0.0011679571155297,0.0011962497935744,0.0012148168635411,0.001224542471619,0.0012254266178079,0.0012263107639968,0.0012271949101857,0.0012298473487523,0.0012342680796968,0.0012386888106413,0.0012448778339636,0.0012501827110969,0.0012563717344192,0.0012625607577414,0.0012687497810637,0.0012758229505749,0.0012820119738971,0.0012873168510305,0.0012926217281639,0.0012952741667305,0.0012943900205417,0.0012882009972194,0.0012758229505749,0.001258140026797,0.0012360363720746,0.0012121644249745,0.0011874083316854,0.0011608839460186,0.0011352437065406,0.0011096034670627,0.0010866156661514,0.0010671644499957,0.0010521339647845,0.0010406400643289,0.0010326827486289,0.0010273778714955,0.0010211888481732,0.0010158839710399,0.0010132315324732,0.0010096949477176
Non-Annex_I,Oceania,WSM,Samoa,CO2,65.89977382344,65.905374595721,70.265567965951,84.517821102753,103.70836493162,85.667288847092,84.405172334132,89.117976952393,88.433191568436,95.022364776183,102.31505746127,101.25691875749,113.93870564369,112.65761001899,125.62843112738,111.24044595471,84.133688538071,95.756946960193,96.577001431472,119.45518259438,123.62693998248,128.22585543051,125.31805862929,142.78727380538,146.7363373446,133.17035167469,134.69012751042,138.72674084342,142.75742431317,142.70895893591,188.38828561693,203.58366908534,210.30555757873,214.24021987211,210.5747575093,217.79628201164,218.6593471295,238.07434555721,244.10949040102,248.23300342951,263.06910805335,267.68549993368,268.07731792311,278.71609413247,286.44960804489,328.72751349021,354.05487876141,361.31862665758,358.36029724277,402.58857957469,409.21207460658,429.1069045284,452.93535759636,468.44803984142
Non-Annex_I,Middle_East,YEM,Yemen,CO2,1627.5181106743,1640.7028311683,1925.0131169721,2342.2734300681,2331.0214719975,2232.2943817913,2730.7198232421,2776.4919871944,3045.426288593,3256.3011607296,4102.3392578326,4116.0067531892,4591.2196435977,5049.9539505418,5164.8954667704,5512.4091499411,5820.0150428001,6375.111218506,6866.8797971529,7087.8018989338,7107.2513262517,8902.190894863,9594.9478778531,8678.3067927201,10025.295930755,11155.737576019,11423.233227099,12287.842771829,13083.126443358,14739.519357776,15744.214486183,16769.540013515,16815.605247139,19534.89036701,20439.554257319,22021.811044343,22944.561010556,24322.813498671,25246.04171989,27634.24222101,26343.909861037,23000.109371219,22001.799246345,28786.463303022,28354.168106051,14250.833495243,10628.76440624,10392.18221246,12154.299506276,12464.619924629,11503.928357204,11548.302416846,11190.608460169,10898.838956742
Non-Annex_I,Southern_Africa,ZAF,South Africa,CO2,185572.54861405,184469.13145581,191106.02952899,208269.4296233,215011.07622977,230932.66635964,245350.59163201,245108.62223065,223068.24494051,228578.10691004,242810.61914086,256496.25812668,262989.9179402,265180.31877568,282717.87058739,287417.05197004,285096.0477697,301145.98935919,304740.06787132,301459.37591183,314229.94971857,306130.12077378,299645.27382534,301797.56062509,308572.83783894,325199.26485552,336368.24437345,351225.38999148,357264.03611156,340772.57551025,347297.30005456,357403.12346223,370786.33977381,393590.78438812,425761.24752196,436279.22653842,440603.81374379,459963.66920536,487908.72409371,456935.8954972,464334.32905497,444637.83656028,460890.0761608,472745.35491209,484048.24174478,460051.45185559,460496.2272394,469811.49913616,473699.7702549,478588.37308876,418773.23887282,428533.1652925,409407.42461917,397372.95806705
Non-Annex_I,Southern_Africa,ZMB,Zambia,CO2,3700.0157750771,3857.0587140083,4265.3412097813,4569.4027286828,4613.9171295223,4778.6629202377,4782.364402335,4335.8010012283,4126.7193534753,3751.2008857479,3746.4159362339,3446.2757357859,3337.521702762,3245.5209562407,3186.0802188639,3190.5901458416,3285.5654962124,3251.7304639063,3528.5587466316,3650.8816362516,3027.9515734052,3135.4456145998,3137.0422280544,2844.5653672375,2386.3673765595,2356.4596963893,1982.6714644781,2498.4612594368,2342.296431302,1927.030397183,1950.1214460253,1965.2630405721,2065.8801677724,2237.8081640723,2300.4395262078,2470.4091793659,2405.6584993402,2208.6461777758,2361.1321041129,2649.2418638397,2921.3063651978,3287.3247464611,4350.3207086101,4578.0017935262,5009.7514072926,5319.9877705297,5803.0275834844,7077.1988876484,8056.2397824923,7026.6904613493,7477.2430279657,7764.6458445157,7806.9983215788,8058.9793910829
Non-Annex_I,Southern_Africa,ZWE,Zimbabwe,CO2,9529.5297057034,9476.8051466617,9090.9395645129,10551.537369556,10400.689060394,9167.7064711891,10047.798459642,9019.1095236704,8901.8947526578,9187.5336111631,9793.6980233435,9392.5279937547,9030.6071870987,8940.5211168932,9386.1541879797,10865.03978185,12412.684633515,15809.262691463,15325.918082587,15517.769144789,17408.705341201,19150.977744516,19201.326691625,17672.181521604,16548.452962356,16266.020684041,15717.3131894,14756.451170664,14969.67170142,16851.543687021,14595.437098714,14524.135092736,13256.000814473,10856.914601854,10292.078151671,11436.371976663,10641.134000404,10483.230103472,8223.4885371946,7940.3813452426,10064.956193538,15845.733756021,12740.022018612,12715.94886687,12597.722524016,12689.493144128,11266.275259068,10585.433659418,12270.039136548,11169.150198408,9072.1327821418,10623.290123643,10963.003912637,11744.051277092
